case_id,true_planner,true_motive,true_concealer,stable_boy_drugged,dog_silent,delicate_knife_found,alias_bill_found,horse_at_scene,coat_deliberately_placed,horse_hidden_by_neighbor,death_consistent_with_horse_kick,outsider_seen_near_stable,tracks_to_rival_property,dog_familiarity_score,instrument_delicacy_score,post_outsider_gambler,post_trainer,post_rival_trainer,post_unknown_intruder,pred_planner,pred_confidence,is_correct
825,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.6883683408438125,0.8903301704924711,6.375784406779521e-13,0.9999999959228854,4.0764770602478946e-09,2.317750925554987e-17,trainer,0.9999999959228854,1
826,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,0,0,1,0.8479830771187077,0.9336493274415169,1.5467537457432691e-15,0.9999999998575544,1.424440676225094e-10,1.6525621809007596e-19,trainer,0.9999999998575544,1
827,rival_trainer,competitive_sabotage,rival_trainer,0,1,0,0,1,1,1,0,1,1,0.587388827909696,0.6309886605977725,0.003566299858374782,0.03832200786278241,0.9580868128934503,2.4879385392444913e-05,rival_trainer,0.9580868128934503,1
828,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.9020321816813772,0.6482625059817324,4.154154032186919e-14,0.9999999946177509,5.3822074761017915e-09,9.582125181968523e-18,trainer,0.9999999946177509,1
829,outsider_gambler,betting_sabotage,none,0,0,0,0,0,0,0,0,1,0,0.28933702142744705,0.1596083688971109,0.5468269270567918,6.559124457572044e-15,0.0007223819139373185,0.4524506910292644,outsider_gambler,0.5468269270567918,1
830,outsider_gambler,betting_sabotage,none,0,0,0,0,1,1,0,0,1,0,0.663324425367512,0.10112911880412291,0.8178886977484038,1.4302227074721752e-10,0.00542856340017645,0.17668273870839749,outsider_gambler,0.8178886977484038,1
831,outsider_gambler,betting_sabotage,none,0,0,0,0,0,0,0,0,1,0,0.3603630104865939,0.48919542885839995,0.8113365446490395,4.959020952652983e-10,0.0034122272291191177,0.18525122762593918,outsider_gambler,0.8113365446490395,1
832,rival_trainer,competitive_sabotage,rival_trainer,1,0,1,0,1,0,1,0,0,1,0.1807091491039317,0.3363829956331551,0.002314358348882588,3.4443503901185634e-08,0.9974989562183326,0.00018665098928090176,rival_trainer,0.9974989562183326,1
833,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.6767355856649201,0.7675888508851207,4.276699508326911e-11,0.9999997965206188,2.0343661064401623e-07,3.707549257512312e-15,trainer,0.9999997965206188,1
834,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,1,1,0,0,1,0.36990341861864157,0.28781710865042553,0.0015124749713825616,4.644451537993349e-09,0.9981624944163019,0.00032502596786407935,rival_trainer,0.9981624944163019,1
835,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,0,0,0.5010187775345888,0.6299631454080323,5.043720342592514e-08,0.9999683160312544,3.163345534721865e-05,7.619496095510913e-11,trainer,0.9999683160312544,1
836,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,1,0,1,0,0.1982641561164518,0.18266901623602602,0.6906511356693021,2.9559271880698414e-13,0.0761647451227422,0.23318411920766008,outsider_gambler,0.6906511356693021,1
837,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.7521984244121899,0.735235068405074,1.380930447537389e-10,0.9999996976654241,3.0219646324926255e-07,1.970938606587106e-14,trainer,0.9999996976654241,1
838,outsider_gambler,theft_attempt,none,1,0,0,0,1,1,0,0,0,0,0.054503494136078794,0.46459432161015757,0.7416064563898216,1.3820818317556076e-11,0.06704444760952577,0.19134909598683175,outsider_gambler,0.7416064563898216,1
839,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.6817453951961405,0.8679434935873135,1.4138107324700353e-13,0.9999999864258604,1.3573998135133445e-08,2.4795403141980742e-17,trainer,0.9999999864258604,1
840,rival_trainer,horse_concealment,rival_trainer,1,0,1,0,1,0,1,0,0,1,0.19550211467660286,0.18130757286257954,0.00376342763531103,8.571376213658408e-10,0.9957092640908404,0.000527307416710925,rival_trainer,0.9957092640908404,1
841,outsider_gambler,betting_sabotage,none,1,0,0,0,1,0,0,0,1,0,0.1161529117143719,0.6476927056514765,0.9471623065676716,8.196910530341661e-10,0.004608178718694156,0.04822951389394316,outsider_gambler,0.9471623065676716,1
842,outsider_gambler,betting_sabotage,none,0,0,0,0,0,0,1,0,1,0,0.39055336296829984,0.2287422799703709,0.6793191398020278,3.427283919759675e-11,0.1079071787563305,0.2127736814073689,outsider_gambler,0.6793191398020278,1
843,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,1,0,0.18317047802864805,0.1214076041260209,0.5587505294018352,3.0506133686460733e-16,0.0005904558529852703,0.44065901474517916,outsider_gambler,0.5587505294018352,0
844,outsider_gambler,theft_attempt,none,0,0,0,0,0,1,0,0,1,0,0.46589704176154273,0.5131019186886909,0.8962721424702526,8.58972033230678e-08,0.012121324534046712,0.09160644709849743,outsider_gambler,0.8962721424702526,1
845,outsider_gambler,betting_sabotage,none,0,1,0,0,1,0,0,0,1,0,0.21920216996943367,0.19567816596591997,0.7724253928634637,9.440209175004363e-12,0.0026904627827453306,0.22488414434435083,outsider_gambler,0.7724253928634637,1
846,rival_trainer,competitive_sabotage,rival_trainer,1,1,1,0,1,0,1,1,0,1,0.280893605951268,0.5121359889226619,0.00028061075931288106,0.0309718372643301,0.9687447555776715,2.7963986855044084e-06,rival_trainer,0.9687447555776715,1
847,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.7182490953353171,0.688800944182823,7.906805890020476e-12,0.9999994201298269,5.798622628354687e-07,3.411386573160419e-15,trainer,0.9999994201298269,1
848,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,0,1,0,1,1,0,1,0.2649135694689118,0.1489705519795872,0.0031020405610708277,3.6001865493733276e-10,0.9964803824839297,0.000417576594980941,rival_trainer,0.9964803824839297,1
849,rival_trainer,horse_concealment,rival_trainer,1,0,0,0,1,0,1,0,0,1,0.20361893935470163,0.31470151655402817,0.003963641800645778,6.253337752268039e-10,0.9953576202717056,0.0006787373023147804,rival_trainer,0.9953576202717056,1
850,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.9723459513133922,0.8076983451224096,1.99685679996575e-18,0.9999999999993199,6.801931703624334e-13,8.969009702970834e-23,trainer,0.9999999999993199,1
851,trainer,betting_sabotage,none,1,1,1,1,1,0,1,1,0,1,0.9081235880550124,0.7833616077930557,1.1897875958591646e-14,0.9999999991689701,8.310179955784615e-10,2.4959560515083415e-18,trainer,0.9999999991689701,1
852,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.7874769902047702,0.6933487696264096,1.1576511669259172e-12,0.9999998967993213,1.0319952067208745e-07,3.9508004468263223e-16,trainer,0.9999998967993213,1
853,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.7993764682285044,0.8197164597559348,4.015087404948371e-12,0.9999999881368234,1.1859161206537006e-08,3.1150148637521807e-16,trainer,0.9999999881368234,1
854,outsider_gambler,betting_sabotage,outsider_gambler,0,0,0,0,1,0,0,0,0,0,0.0703976969871698,0.10839474358135219,0.18465421149404168,1.0865808155902654e-18,0.0016677978338015262,0.8136779906721567,unknown_intruder,0.8136779906721567,0
855,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.8237519715861721,0.8037458600736155,3.263643151503378e-13,0.9999999975101956,2.4894779438997694e-09,1.4614018109941446e-17,trainer,0.9999999975101956,1
856,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.9101306909874425,0.6389199502083935,3.841241013301171e-12,0.9999999870991579,1.2897000362955763e-08,3.849502518968646e-16,trainer,0.9999999870991579,1
857,unknown_intruder,opportunistic_intrusion,none,1,0,0,0,0,1,0,0,0,0,0.17154997192458857,0.395837779469031,0.6796187889759553,5.666459297216198e-10,0.07387978175657776,0.24650142870082106,outsider_gambler,0.6796187889759553,0
858,rival_trainer,horse_concealment,rival_trainer,1,0,0,0,0,0,1,0,0,1,0.32965046370474027,0.44939982680716234,0.0027885535582097823,4.397466193011671e-08,0.9968220463820681,0.00038935608506023874,rival_trainer,0.9968220463820681,1
859,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,0,0,1,0,1,1,0.38955746614181225,0.3482178479323187,0.06149246709202605,1.34320154984131e-09,0.9312288920295118,0.007278639535260653,rival_trainer,0.9312288920295118,1
860,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.9726687414615589,0.9155304519892754,3.1954793668261126e-20,0.9999999999999858,1.427047519980588e-14,5.799604567762694e-25,trainer,0.9999999999999858,1
861,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.829770867720727,0.8821366868531688,1.9339131761628747e-14,0.9999999998202631,1.797175056222322e-10,4.793115266752865e-19,trainer,0.9999999998202631,1
862,trainer,betting_sabotage,none,1,1,1,1,1,1,1,1,0,1,0.8011566566710343,0.6136216132714676,4.2108280710597185e-12,0.9999996610422198,3.3895356744460153e-07,1.853323865942709e-15,trainer,0.9999996610422198,1
863,outsider_gambler,betting_sabotage,none,1,0,0,0,0,1,0,1,1,0,0.16846338794214433,0.08933461045776452,0.8621855732799423,2.24091521623689e-14,0.0032893684429527296,0.13452505827708255,outsider_gambler,0.8621855732799423,1
864,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,1,0,0.9846280827128585,0.9588743129965748,1.9409394046380236e-20,1.0,1.3072694986106233e-17,4.989409077895281e-26,trainer,1.0,1
865,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,0,0,0.42183390541945254,0.21122185723600556,0.4239759227325027,1.0686039636065313e-10,0.020771470447111775,0.555252606713525,unknown_intruder,0.555252606713525,1
866,rival_trainer,horse_concealment,rival_trainer,0,0,1,0,1,1,1,0,1,1,0.3172443891932674,0.40937771270971807,0.011350721222771903,1.8386136018352318e-06,0.9884244286148142,0.00022301154881206246,rival_trainer,0.9884244286148142,1
867,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,0,1,1,1,0,0,1,0.2828302145315673,0.07211582469192421,0.0044681832486446645,2.048140898310586e-12,0.9942723579322489,0.0012594588170584116,rival_trainer,0.9942723579322489,1
868,outsider_gambler,theft_attempt,none,0,0,0,1,1,0,0,0,1,0,0.18225937054047042,0.31915705237072167,0.8946067650256613,9.792187549902978e-11,0.005229947103827372,0.10016328777258941,outsider_gambler,0.8946067650256613,1
869,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.7727823751221572,0.8008796118569963,1.6275345431710946e-12,0.9999999894688968,1.0529475493946213e-08,8.96592857697401e-17,trainer,0.9999999894688968,1
870,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,1,1,0.7173151039236132,0.9176486774749966,8.439518442785518e-14,0.9999999993724835,6.274320127281032e-10,2.0957714039700335e-18,trainer,0.9999999993724835,1
871,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.8490169423646708,0.8243817725961106,5.215430168085422e-14,0.9999999970151097,2.984838079638244e-09,1.2343683900771516e-17,trainer,0.9999999970151097,1
872,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,0,0,0,0,0,0.027158910279431833,0.2283071170992983,0.1734929181890868,6.025544120233564e-20,0.0013129722000498108,0.8251941096108635,unknown_intruder,0.8251941096108635,1
873,outsider_gambler,theft_attempt,none,0,0,0,0,0,0,1,0,0,0,0.22309174938858364,0.19374881055603424,0.2298095754791862,5.152875105803868e-13,0.3425329277637362,0.4276574967565623,unknown_intruder,0.4276574967565623,0
874,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.6943605175507898,0.916246667256874,1.5745546496320227e-13,0.9999999988973052,1.1025373467974023e-09,4.2312989491038196e-18,trainer,0.9999999988973052,1
875,outsider_gambler,betting_sabotage,outsider_gambler,0,0,0,0,0,0,0,0,1,0,0.20766209282979303,0.5317663111044716,0.7928091335330073,1.6223343502064993e-11,0.0024738581666041335,0.20471700828416528,outsider_gambler,0.7928091335330073,1
876,outsider_gambler,betting_sabotage,none,0,0,0,0,0,1,0,0,1,0,0.09208006663544037,0.3322147340791596,0.731060600705078,7.009805829248813e-15,0.0022352317583466275,0.26670416753656834,outsider_gambler,0.731060600705078,1
877,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,1,0,0,1,0,0.46657384630371834,0.3731275851864794,0.8553601004338444,4.068205078323566e-09,0.008535411879311335,0.13610448361863917,outsider_gambler,0.8553601004338444,0
878,outsider_gambler,betting_sabotage,none,0,1,0,0,1,0,0,0,1,0,0.29575174941574617,0.3355396634055075,0.8625884984680233,6.492229693199001e-09,0.0058772628203476295,0.13153423221939936,outsider_gambler,0.8625884984680233,1
879,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.912277162300134,0.8780293383061817,6.547204850230906e-16,0.9999999999912059,8.793412038016592e-12,1.0388458418592345e-20,trainer,0.9999999999912059,1
880,rival_trainer,horse_concealment,rival_trainer,0,0,0,0,1,0,1,0,0,1,0.1589907792646892,0.2850590235615684,0.006567473313159039,3.525074836853169e-12,0.9898545851494911,0.0035779415338249073,rival_trainer,0.9898545851494911,1
881,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.4317237727182109,0.9025644118391348,6.898185024425862e-12,0.9999995675303858,4.3246271469899376e-07,1.4335508365067522e-15,trainer,0.9999995675303858,1
882,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,0,0,0,0,0,0.3732438085630825,0.22321742187460925,0.31781868498998217,4.5448001912288756e-12,0.010895844365614442,0.6712854706398587,unknown_intruder,0.6712854706398587,1
883,outsider_gambler,theft_attempt,none,1,1,1,0,1,0,0,0,1,0,0.11943361618973018,0.3105463755783717,0.9514597822259807,1.8002330532699984e-08,0.007853724064408974,0.04068647570727976,outsider_gambler,0.9514597822259807,1
884,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,0,0,0,1,0,0.29942755931138637,0.38438816506424917,0.738210828553908,1.0231758859201839e-11,0.002148092690160168,0.25964107874570014,outsider_gambler,0.738210828553908,0
885,outsider_gambler,betting_sabotage,none,0,0,0,0,1,1,0,0,1,0,0.10466114936275743,0.11335328398699109,0.6358643591985427,4.559752736058602e-17,0.0011293607318462334,0.3630062800696111,outsider_gambler,0.6358643591985427,1
886,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.9472025286449897,0.9016281049963526,1.4689553447478363e-18,0.9999999999995537,4.4629575230687354e-13,4.99460221811009e-23,trainer,0.9999999999995537,1
887,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8704882227176756,0.7576127114219227,1.525567098323382e-14,0.9999999979390439,2.0609408043521094e-09,2.7041689970577683e-18,trainer,0.9999999979390439,1
888,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,1,0,0.00886981497385377,0.11781718907777657,0.3715149002446964,8.918340209922693e-25,7.6505314973211e-05,0.6284085944403304,unknown_intruder,0.6284085944403304,1
889,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.9513091555938866,0.9492143854842421,5.1079408946558945e-20,0.9999999999999807,1.9260959006386756e-14,8.20755666431357e-25,trainer,0.9999999999999807,1
890,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,1,0,0.17970338603969988,0.20798677855929945,0.6579607970728967,1.413813854393528e-14,0.0010793020947103544,0.3409599008323788,outsider_gambler,0.6579607970728967,0
891,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.7114442787178604,0.7709856310107173,1.742379017524254e-11,0.9999999094508079,9.053176694963593e-08,1.3573814248122291e-15,trainer,0.9999999094508079,1
892,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.732553163505032,0.9765706294156149,1.8046163475284542e-16,0.9999999999876505,1.2349356161794603e-11,7.910743913919411e-21,trainer,0.9999999999876505,1
893,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.5918334143036792,0.8648395546168932,1.1359820716933667e-12,0.999999910938891,8.905997280020039e-08,2.502091600296115e-16,trainer,0.999999910938891,1
894,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,0,1,0,1,0,1,1,0.4209468111384788,0.18929136158989732,0.05577636651095197,4.614818490388593e-09,0.9414906615704023,0.0027329673038273467,rival_trainer,0.9414906615704023,1
895,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.7279393525295581,0.950918131714103,5.977900506023e-14,0.9999999997885776,2.1136263726168587e-10,1.4565354444446952e-18,trainer,0.9999999997885776,1
896,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.672822857949445,0.9052283001360008,4.1686826811422e-12,0.9999999891049501,1.0890880915864082e-08,2.334967027845043e-16,trainer,0.9999999891049501,1
897,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.9450225674597617,0.8735244986578398,5.96025579296463e-18,0.9999999999983564,1.6434787866023896e-12,2.7330278597830215e-22,trainer,0.9999999999983564,1
898,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,0,1,0.9293318844806019,0.8972403860347725,7.508280002207531e-18,0.9999999999980715,1.9285381463714373e-12,3.292585400552204e-22,trainer,0.9999999999980715,1
899,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.7780669140193583,0.5773550944939182,2.043850294011482e-09,0.999996390173387,3.607782267755401e-06,4.949953995346327e-13,trainer,0.999996390173387,1
900,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,0,1,0.8467317150529952,0.9916052019036479,1.0145240364062004e-20,0.9999999999999969,3.019462521146755e-15,5.995617020964452e-26,trainer,0.9999999999999969,1
901,outsider_gambler,betting_sabotage,none,0,1,0,0,1,0,1,0,1,0,0.06615611716232646,0.2781846054549394,0.7397551193520445,1.1054398349841624e-12,0.12380972046105518,0.13643516018579485,outsider_gambler,0.7397551193520445,1
902,outsider_gambler,betting_sabotage,outsider_gambler,0,0,0,0,1,0,0,1,1,0,0.361510590309197,0.23288000973691508,0.8619736949513852,2.457244836484412e-10,0.005125461424200135,0.13290084337869018,outsider_gambler,0.8619736949513852,1
903,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,0,1,1,1,1,0,1,0.3514902913440192,0.4238804955810211,0.00041263753138236035,1.4476882798444741e-05,0.9995628536689811,1.0031916837957094e-05,rival_trainer,0.9995628536689811,1
904,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.8931994837601276,0.8272826022531223,7.41234932462906e-15,0.999999999479461,5.205316181654001e-10,1.3375403715062806e-18,trainer,0.999999999479461,1
905,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.8898614716446094,0.6224032637812239,1.1945221637126469e-12,0.999999943844196,5.615460891006333e-08,5.7156805900076635e-16,trainer,0.999999943844196,1
906,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8525274903553591,0.6964323850777141,1.296967629353505e-13,0.9999999854777033,1.4522167041594082e-08,3.330507331374306e-17,trainer,0.9999999854777033,1
907,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,0,1,0,1,1,0,1,0.19380774032426198,0.6659865923936099,0.0009531041791401305,5.901888907265853e-06,0.9990177105481635,2.3283383789081062e-05,rival_trainer,0.9990177105481635,1
908,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.6840766409053809,0.7206051832719205,1.123994003298746e-10,0.999999501602347,4.98285241719009e-07,1.1946532752616513e-14,trainer,0.999999501602347,1
