case_id,true_planner,true_motive,true_concealer,stable_boy_drugged,dog_silent,delicate_knife_found,alias_bill_found,horse_at_scene,coat_deliberately_placed,horse_hidden_by_neighbor,death_consistent_with_horse_kick,outsider_seen_near_stable,tracks_to_rival_property,dog_familiarity_score,instrument_delicacy_score
1377,outsider_gambler,theft_attempt,none,0,0,0,0,0,1,0,0,1,0,0.34039541856565153,0.4619881515332627
1378,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8083173517218469,0.7310432619036339
1379,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,0,1,0,1,0.7669031729403161,0.8811196298869313
1380,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.6404712956612263,0.7586934282026004
1381,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,0,0,1,1,0,0,1,0.6604056929598352,0.4377517610384116
1382,trainer,betting_sabotage,rival_trainer,1,1,1,0,1,1,1,1,1,1,0.69938076864237,0.6425683534927491
1383,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,1,1,0.5600898216340937,0.9245662604489051
1384,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,0,0,0.2668126704972449,0.14322398364694613
1385,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.6438007688292476,0.9008300277749464
1386,trainer,betting_sabotage,none,1,1,1,0,1,0,1,1,0,0,0.9601340762016977,0.8504703979983944
1387,trainer,concealed_financial_pressure,none,0,1,1,1,1,1,0,1,1,1,0.587599777440803,0.8790106929384578
1388,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,0,1,1,0,1,0.2464193002424145,0.6531993135166658
1389,rival_trainer,competitive_sabotage,rival_trainer,0,1,0,0,1,1,1,0,1,1,0.5403264089680017,0.3190122070166472
1390,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.6485623690353699,0.6121704518306795
1391,trainer,betting_sabotage,none,1,1,1,1,1,1,1,1,0,1,0.887217737434382,0.9342609752953098
1392,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,1,0,0.22124388898478647,0.10495218475656722
1393,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,0,1,0,1,1,0,1,0.1980286572340391,0.4502272735738416
1394,outsider_gambler,betting_sabotage,none,0,0,0,0,0,0,0,0,1,0,0.12627759990225054,0.0949564183218426
1395,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.9107956415777502,0.8559313863925528
1396,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.7513070317921794,0.9671726884166564
1397,trainer,betting_sabotage,rival_trainer,0,1,1,1,1,1,1,1,1,1,0.9129493961415892,0.8109145803184025
1398,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,0,1,0,0.20726201403712743,0.14494771851149393
1399,trainer,betting_sabotage,rival_trainer,1,1,1,0,1,1,1,1,1,1,0.6380857182418606,0.8908976120106066
1400,trainer,betting_sabotage,none,1,1,1,1,1,1,1,1,0,1,0.5599618632580278,0.9192073201099773
1401,trainer,betting_sabotage,rival_trainer,0,1,1,1,1,1,1,1,1,1,0.9550444069170675,0.7902979189062928
1402,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,0,1,1,0,0,1,0.15910355895027373,0.4812612112517789
1403,outsider_gambler,theft_attempt,outsider_gambler,0,0,0,0,0,0,0,0,1,0,0.10074986360218043,0.19385688139339938
1404,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.9463648413479715,0.9018156754051386
1405,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.5563689525966604,0.8526211504326686
1406,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.7069735865039511,0.8971057845003643
1407,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,1,0,0.10476273794064278,0.026764711661757007
1408,trainer,betting_sabotage,rival_trainer,1,0,1,1,1,0,1,1,1,1,0.6100015236707352,0.6847373925268219
1409,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.7595931302637491,0.9317814561691066
1410,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.7625128124216384,0.9144011116019171
1411,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8105956043739607,0.807044641846876
1412,unknown_intruder,opportunistic_intrusion,none,1,0,1,0,1,0,0,0,1,0,0.3275232184971685,0.2542183741456425
1413,outsider_gambler,theft_attempt,outsider_gambler,0,0,0,0,0,1,0,1,1,0,0.36585678381195824,0.19508259483954618
1414,outsider_gambler,betting_sabotage,none,1,0,0,0,1,0,1,0,0,0,0.12440497990964758,0.11662819320280426
1415,trainer,concealed_financial_pressure,none,1,1,1,1,1,0,1,1,0,0,0.8275291080293398,0.9324704362144145
1416,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,0,1,0.9049986643452064,0.749667467007416
1417,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.722203416442921,0.7098077648330513
1418,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,1,1,0.6894621688612067,0.9563761600933692
1419,outsider_gambler,theft_attempt,none,1,0,0,0,0,0,0,0,1,0,0.2528547891680311,0.41558285319153465
1420,outsider_gambler,theft_attempt,none,0,0,0,0,0,0,0,0,1,0,0.38476344372500887,0.11520492725395907
1421,trainer,concealed_financial_pressure,rival_trainer,0,1,1,1,1,1,1,1,0,1,0.9201659203694551,0.911189216885962
1422,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,0,0,0,0,0,0.2190861453590051,0.05137668355726711
1423,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8769751177076682,0.7674724420986779
1424,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.9265801538396767,0.7763625278395205
1425,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,0,0,0.906382070354143,0.8453753581927338
1426,unknown_intruder,opportunistic_intrusion,none,1,0,0,0,0,0,1,0,1,0,0.1497705166575542,0.22988914478302527
1427,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,0,1,0,1,1,0.2988397798092629,0.11118501404884736
1428,rival_trainer,horse_concealment,none,1,0,0,0,0,0,1,1,0,1,0.29013651752690356,0.25696717948932385
1429,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,0,1,0.6928342863145901,0.7846164251642027
1430,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.5663719998365535,0.7791840047839087
1431,outsider_gambler,betting_sabotage,outsider_gambler,1,0,0,0,0,0,0,0,1,0,0.47040573177884576,0.15795843791640665
1432,rival_trainer,horse_concealment,rival_trainer,1,0,0,0,1,1,1,1,0,1,0.2765182324729076,0.2521300718807934
1433,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.6804030999889447,0.7052425572786187
1434,rival_trainer,competitive_sabotage,none,0,1,0,1,1,1,1,0,0,1,0.2509567083288516,0.08691262152341171
1435,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8824841734652741,0.7448021238662097
1436,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,0,0,1,1,0,0,1,0.11438061001744874,0.39337172593466074
1437,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,0,0,0.8397787270785055,0.9598849821057324
1438,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8374667436640321,0.7275789896231689
1439,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8314729681346542,0.7379002681668053
1440,trainer,concealed_financial_pressure,none,1,1,1,1,1,0,1,1,0,1,0.6656335824114575,0.8706521970746062
1441,outsider_gambler,betting_sabotage,none,1,0,0,0,1,0,0,0,1,0,0.16464258143634863,0.23240285490898485
1442,outsider_gambler,theft_attempt,none,0,1,0,0,1,1,0,0,1,0,0.08446697376747213,0.03917528801048717
1443,rival_trainer,competitive_sabotage,rival_trainer,0,1,1,0,1,1,1,0,0,1,0.5396409193571611,0.5447999726277724
1444,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.7090249338553356,0.887520756608203
1445,rival_trainer,horse_concealment,rival_trainer,0,0,0,0,1,0,1,0,0,1,0.301281545348323,0.2988055474186448
1446,trainer,betting_sabotage,rival_trainer,0,1,1,1,1,0,1,1,1,1,0.7218697672045388,0.8062827637172968
1447,outsider_gambler,theft_attempt,none,0,0,0,0,1,0,0,1,0,1,0.26671112669259156,0.05366918043512823
1448,unknown_intruder,opportunistic_intrusion,none,1,0,0,0,1,0,0,0,0,1,0.06738947373466019,0.23782806245920463
1449,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,1,0,0,0,0,0.059778078162088834,0.12733674538273276
1450,rival_trainer,horse_concealment,rival_trainer,0,1,0,0,1,1,1,0,0,1,0.11192058262522954,0.4843714817550791
1451,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.7159108516001442,0.9534632780582414
1452,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8761209998938351,0.5692127284114771
1453,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,0,0,0,0,1,0.19382181435024673,0.16826305745404455
1454,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.7395606368083181,0.8709867788474628
1455,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.8592875492601207,0.8907850420080208
1456,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,0,1,1,1,1,1,0.38048203161035343,0.23316610557415965
1457,rival_trainer,horse_concealment,none,1,1,0,0,1,0,1,0,0,1,0.5836024548551535,0.39374424685373144
1458,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,1,0,0,0.2936765366532373,0.3719921199757617
1459,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.832372601925559,0.9923880487978953
1460,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,1,1,0.7536831495476125,0.8766852861996993
1461,trainer,concealed_financial_pressure,none,1,1,1,1,1,0,0,1,1,0,0.9012871562685869,0.741197780880395
1462,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,0,1,0,0,1,0.318090453356105,0.3208421133455118
1463,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,0,1,0,1,0.8207976247675192,0.4414220377001944
1464,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.7114176058211568,0.8693686873317273
1465,trainer,concealed_financial_pressure,rival_trainer,0,1,1,1,1,1,1,1,1,1,0.8994931250411862,0.6917989175753959
1466,trainer,betting_sabotage,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.7592674680548008,0.7758430548767873
1467,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,0,0,0,0.4282901822103772,0.39231571126439296
1468,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,1,0,0.8887126345530771,0.6464165294460242
1469,rival_trainer,competitive_sabotage,rival_trainer,1,1,0,0,0,0,1,0,0,1,0.5179296561421172,0.4591995177020852
1470,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,0,0,0.26455002999131905,0.33282760421647095
1471,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,1,1,1,0,1,0.3467030711019756,0.43041944135956545
1472,outsider_gambler,theft_attempt,none,0,1,0,0,0,0,0,0,1,0,0.21142719360653758,0.5251332811958915
1473,outsider_gambler,betting_sabotage,none,1,1,0,0,1,0,0,1,0,0,0.700702546580331,0.3232365766363223
1474,rival_trainer,horse_concealment,none,1,1,1,0,1,0,1,1,0,1,0.3100070092220558,0.32228335629249644
1475,unknown_intruder,opportunistic_intrusion,none,1,0,0,0,1,0,0,0,0,0,0.3034055661909752,0.04000861980334724
1476,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,0,1,0,0.11119159760411566,0.18437775215304342
1477,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,0,1,1,0,1,0.8439106909813163,0.7725335605822893
1478,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,0,1,0,0,1,0.41127860214318784,0.5922788477856856
1479,rival_trainer,competitive_sabotage,rival_trainer,0,0,1,0,0,0,1,0,1,1,0.10437160119337421,0.06615390078138592
1480,outsider_gambler,betting_sabotage,none,0,0,0,0,1,1,1,0,1,0,0.1101958948422909,0.18670517403116202
1481,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8177242790549752,0.9657421814693687
1482,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,1,1,0.8413759958961194,0.9463926944584421
1483,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.6506735701610664,0.46116069339272364
1484,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,1,1,1,1,0,1,0.39055487867071004,0.12059980417020488
1485,rival_trainer,competitive_sabotage,none,1,1,0,0,1,0,1,1,0,1,0.10423160006586765,0.2646556592321548
1486,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,0,0,0,0,1,0,0.22150699542101898,0.08484456118322845
1487,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,0,1,1,1,0,0,1,0.22241303405103108,0.11394731358398187
1488,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,1,0,0.9176644200077712,0.9127190747975132
1489,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,0,0,1,1,0,1,0.16722081021157398,0.2984492739445735
1490,rival_trainer,competitive_sabotage,rival_trainer,0,1,0,0,0,1,1,0,0,1,0.1817842265161347,0.11893705865988657
1491,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,0,0,0,0,0.21998641938691568,0.17184207032170526
1492,outsider_gambler,betting_sabotage,none,0,0,0,0,1,0,1,0,1,0,0.3274591029125126,0.0686236639694397
1493,outsider_gambler,theft_attempt,none,1,0,0,0,0,0,0,0,0,0,0.574896130029684,0.24530509180128812
1494,unknown_intruder,opportunistic_intrusion,none,0,0,0,0,1,0,0,0,1,0,0.03189908368361464,0.0027692839658014306
1495,outsider_gambler,betting_sabotage,outsider_gambler,0,0,0,0,1,0,0,0,1,0,0.05001180733153141,0.24569038475189503
1496,trainer,concealed_financial_pressure,rival_trainer,1,0,1,1,1,0,1,1,0,0,0.48698821640021633,0.9848072040739821
1497,rival_trainer,competitive_sabotage,rival_trainer,1,0,0,0,1,0,1,0,0,1,0.504384464488299,0.2995097245877712
1498,rival_trainer,competitive_sabotage,rival_trainer,0,0,0,0,0,1,1,1,0,1,0.14115017231121732,0.184703098101396
1499,trainer,concealed_financial_pressure,none,1,1,1,1,1,1,1,1,0,0,0.8932528979164331,0.8225146901642743
1500,trainer,concealed_financial_pressure,rival_trainer,1,1,1,1,1,1,1,1,0,1,0.8225140622523678,0.8231078263852277
